-0.0775117844112125,-0.058170674436992066,-0.08820746109858649
-3.39171296839,-2.5537363793,2.63670670923
-5.2205606233,-3.91339693256,4.51479262923
-6.64302414284,-5.05994584433,5.54445562121
-7.61108241556,-5.83346050483,6.56546833604
-8.41937208652,-6.4852454876,7.33334186906
-9.16644722804,-7.13327764241,7.80216601165
-9.67221397894,-7.54247573021,8.5153752911
-10.2866838294,-8.10403432006,8.74525895842
-10.7238617465,-8.47631001153,9.18608127444
-11.0801128308,-8.74722840545,9.69651924172
-11.3926244363,-9.00317243591,10.1646804116
-11.7929332417,-9.3557315387,10.3502530102
-12.12244826,-9.6310338787,10.6286096604
-12.4592199498,-9.93379396989,10.7961046987
-12.7325147988,-10.1886940902,11.0188559471
-13.0403810097,-10.4465657747,11.1689835001
-13.1262078796,-10.4955780075,11.6894011836
-13.4141515948,-10.7795216828,11.724082929
-13.5354953299,-10.8699338097,12.0831563432
-13.8128789242,-11.1298500336,12.0874915514
-13.8857373249,-11.1593663235,12.5055774208
-14.2776774713,-11.5246387365,12.2482288581
-14.5051272142,-11.7369899908,12.284931694
-14.4979283783,-11.7069523116,12.7645177314
-14.6055107023,-11.7929266593,12.9945868119
-14.769320785,-11.9442092959,13.077726071
-14.8502805721,-12.0370944865,13.2936068862
-15.0195745447,-12.2021686969,13.31192414
-15.245743179,-12.4283895362,13.2036770686
-15.2440721502,-12.4214444536,13.5557726612
-15.3031994962,-12.4580991847,13.7742051034
-15.5863315209,-12.7338260401,13.5341384293
-15.5018696513,-12.6654871418,14.00272285
-15.5864493332,-12.7221644776,14.14753153
-15.8539664117,-12.9896360843,13.8843736541
-15.9419053863,-13.0606216736,13.9863149298
-16.0511561036,-13.1519536419,14.0438089104
-16.0102232302,-13.1004711146,14.3866261246
-16.2199769079,-13.3257344611,14.1878715738
-16.1909333105,-13.2761940824,14.4889469562
-16.2962045592,-13.3774883875,14.4965816904
-16.3688140389,-13.4562830561,14.5725204288
-16.5224821166,-13.6168180299,14.4775200297
-16.4871672025,-13.5672063122,14.7452863031
-16.5397820399,-13.6059850467,14.8431783313
-16.6909912434,-13.7287011991,14.7674182108
-16.7660304364,-13.8141609309,14.7823889574
-16.8044650566,-13.8449303581,14.8889499887
-16.9252497526,-13.96308094,14.8139454903
-16.8543312491,-13.8667202019,15.1499154132
-17.107215291,-14.1065693126,14.8027565896
-17.0181141895,-13.9878770743,15.1643290289
-17.1737187704,-14.1376548251,15.0077487458
-17.0435405746,-13.9714875829,15.4567074527
-17.1710987786,-14.1131793512,15.3264631069
-17.1301338351,-14.0767269619,15.5543745339
-17.227379726,-14.1817995657,15.4770367861
-17.3925282812,-14.3562301331,15.2573772311
-17.2617779404,-14.2192350718,15.6579859547
-17.3303150553,-14.2940524871,15.6298682638
-17.4880483567,-14.4432442197,15.4378992602
-17.582281013,-14.5242805392,15.3756428028
-17.6188911877,-14.5454774896,15.4267176182
-17.6026375802,-14.5157354969,15.5728816782
-17.6374752976,-14.5310444075,15.621669247
-17.7336495142,-14.6144346551,15.5400592829
-17.7034794789,-14.582487095,15.6933014388
-17.7136863657,-14.5813319797,15.7893814817
-17.734887601,-14.5998214412,15.8427460248
-17.6810991491,-14.5487734792,16.0374786209
-17.9512121331,-14.8053173149,15.5979851413
-17.7667555222,-14.6089430281,16.0680584841
-17.9464488891,-14.8187641761,15.7664787348
-17.9117473538,-14.7638740387,15.9419483085
-17.953305877,-14.8052722974,15.9353453319
-18.0324530517,-14.893520867,15.8422760006
-18.0259535519,-14.8746423068,15.9340449846
-17.9162747978,-14.754597016,16.2373547575
-18.0280344394,-14.8766648097,16.0615449908
-18.0342832312,-14.869144871,16.128500056
-18.0131723816,-14.8217434216,16.2640444407
-18.1027779708,-14.9108341298,16.1488411587
-18.1493901235,-14.9633133393,16.117521883
-18.2388740318,-15.0672204575,15.9808440196
-18.1507732236,-14.9559938784,16.2419461733
-18.2433784943,-15.0560378483,16.1243038972
-18.2618129967,-15.0940007747,16.1306605484
-18.2077663176,-15.035072542,16.2947947189
-18.2318742935,-15.0503228466,16.3157541789
-18.2272795499,-15.0424754163,16.3741957203
-18.3293114294,-15.1742059804,16.2066900144
-18.3258894745,-15.1461535664,16.2820482907
-18.2545112271,-15.0820319143,16.471583621
-18.3533375853,-15.1765588896,16.3169188838
-18.3821144381,-15.2176532009,16.2918868968
-18.3084198879,-15.1578435017,16.4665540726
-18.3342290377,-15.1745294197,16.4633648513
-18.2903432628,-15.1087936081,16.6157092673
-18.3600882363,-15.1760640177,16.5256873946
-18.4318191426,-15.2663241397,16.4120849386
-18.5414143038,-15.3780228005,16.2191147866
-18.4441563853,-15.2556472062,16.4705048962
-18.4492745155,-15.2440414892,16.5154649643
-18.4478097286,-15.2143318498,16.5812356032
-18.5322201903,-15.2997300028,16.4466930253
-18.4336558754,-15.2201258526,16.6699028613
-18.5651639487,-15.3642653321,16.4531648927
-18.5168313811,-15.3030328242,16.6005975465
-18.6847599274,-15.4654471707,16.3114434288
-18.5466654547,-15.2916954649,16.6614762751
-18.6714939346,-15.421353255,16.4358366918
-18.572156729,-15.3151208596,16.6757988719
-18.617798041,-15.3544260891,16.6199080066
-18.5548619512,-15.2953715487,16.7799599564
-18.7531770077,-15.4925970767,16.4193923783
-18.5668957622,-15.3065622941,16.8223627621
-18.6003895365,-15.3415455512,16.777801588
-18.7118248423,-15.4760049583,16.5530156429
-18.6894749589,-15.4377145084,16.6338056691
-18.5735340353,-15.3019708376,16.9103302049
-18.79321598,-15.5363996543,16.477326032
-18.7785767752,-15.5036264028,16.5415911163
-18.6124621836,-15.343867378,16.898524991
-18.7547826335,-15.5009530674,16.6223721809
-18.8191997002,-15.5720111452,16.5054694946
-18.7419556728,-15.4750391663,16.7047859437
-18.7730141257,-15.4743192986,16.7039562244
-18.7506631448,-15.4574210617,16.7570428802
-18.7623234908,-15.4756202091,16.7439328032
-18.8576573418,-15.5886679101,16.5543685515
-18.7415787949,-15.4655332372,16.8072753283
-18.8125490989,-15.5468055554,16.6914009714
-18.8834702622,-15.6256874443,16.560383208
-18.8198047423,-15.5638159053,16.7049020261
-18.9373332326,-15.6654776336,16.4961184855
-18.7632848691,-15.4847364653,16.8682202307
-18.76942806,-15.4911279955,16.8665327338
-18.6937975022,-15.3961257841,17.0405960921
-18.7847906474,-15.4968588872,16.8640569953
-18.8922561115,-15.6287195821,16.6384643611
-18.7829592463,-15.5038540603,16.8891795978
-18.76086287,-15.4773551377,16.9535136518
-18.9332233736,-15.662652191,16.6102777893
-18.7044115429,-15.4322326175,17.088128139
-18.7555599366,-15.4859476718,16.9885113142
-18.7625070435,-15.4816222149,17.0039979119
-18.753778154,-15.4622876809,17.0383117333
-18.8642997028,-15.5618412607,16.8609846854
-18.9012096626,-15.6015058292,16.8004228013
-18.8879911191,-15.5870094453,16.8471396852
