0.05374127086278885,0.07312643208797073,0.0895714708105794
-5.23344151676,-4.02333906315,4.19043937763
-7.50951225354,-5.85671854614,6.35976386827
-9.14453408559,-7.32384221353,7.26672943934
-9.94216251107,-7.9535594164,8.81095102852
-10.8337239827,-8.80120597374,9.38015030564
-11.5077816173,-9.43232195417,9.93609559508
-11.889020189,-9.75206382062,10.8127372542
-12.5534599139,-10.4224031984,10.8276877851
-12.9185845338,-10.742688546,11.3014386414
-13.1265471902,-10.9688647776,11.8918143265
-13.560408555,-11.3950539351,11.9601108077
-13.8488123581,-11.6981036946,12.1876747846
-14.0667870163,-11.9405971078,12.485318727
-14.1955967449,-12.0653574825,12.9051463943
-14.358394936,-12.1901170123,13.1952844421
-14.7145852401,-12.5476102023,13.0038401733
-14.8589336827,-12.7022249091,13.1959417933
-14.8540793564,-12.6822898304,13.6500718004
-15.0437331742,-12.8514071637,13.6868188265
-15.2309883497,-13.0311276195,13.6870073492
-15.3995433336,-13.2203979777,13.6819881129
-15.3553885876,-13.1634435252,14.0918388764
-15.4666399613,-13.2586832684,14.1940813942
-15.7633473584,-13.5495470313,13.8555335672
-15.8252244336,-13.6205215144,13.994897784
-15.8426015199,-13.6681994442,14.2076884148
-15.8751960399,-13.7054143549,14.3502415616
-15.9638385204,-13.7848009276,14.3841545228
-15.9761201672,-13.7816333534,14.5503275084
-16.0970971319,-13.8948789504,14.5019655811
-15.9759270035,-13.7804399902,14.9021431705
-16.2138280069,-14.020930556,14.590695534
-16.1138415791,-13.8958504238,14.9524180259
-16.2908738762,-14.0894361763,14.7208257108
-16.3898028249,-14.1558190608,14.7278868451
-16.4564472529,-14.1644465778,14.7674797996
-16.5521722265,-14.2736386905,14.6676622079
-16.2779840911,-13.9813121602,15.3474896834
-16.5090695706,-14.2686242964,14.9034285408
-16.5838464461,-14.3829526748,14.8121785523
-16.4760692873,-14.2378217045,15.1692149573
-16.6836069149,-14.4507815168,14.8213041277
-16.4673288476,-14.2367307105,15.3530798825
-16.6557449665,-14.4412126124,15.0080309183
-16.6903404948,-14.4941265975,14.9947380927
-16.6123244321,-14.4067890452,15.2069656823
-16.7200630371,-14.5483105157,15.0211707223
-16.707371688,-14.5235047344,15.1113780486
-16.6129143317,-14.3995806951,15.3731898159
-16.7200348939,-14.5123459841,15.2095191755
-16.6611400454,-14.4704401537,15.3257709027
-16.7037535162,-14.4976003922,15.3085414891
-16.7998582596,-14.60617238,15.1409034821
-16.8609995323,-14.6445480273,15.0740193605
-16.7351592793,-14.5202143802,15.3712080308
-16.8274800972,-14.6206837866,15.2009424694
-16.7626569743,-14.5661878262,15.3277720036
-16.8776053634,-14.6600576015,15.1884868555
-17.0289325075,-14.8162001767,14.8929441578
-16.7208787736,-14.4964612582,15.5431975387
-16.8029102386,-14.5872561261,15.4011436073
-16.8247838494,-14.6026222975,15.3901112715
-16.9180275627,-14.6973337527,15.2195188173
-16.7839689545,-14.5506150686,15.5212102065
-16.7730849601,-14.5493968863,15.5328290755
-16.8693512085,-14.6761583802,15.3080936766
-16.864787883,-14.6630458979,15.3417877061
-16.840959859,-14.6236222006,15.4146127664
-16.8408202073,-14.6228230258,15.4527909921
-16.7390020761,-14.5327169146,15.6975924994
-16.8285264331,-14.594005302,15.5426341448
-16.796511385,-14.5440329283,15.628769527
-16.9813997507,-14.7580199184,15.24897381
-16.8734259375,-14.6414194427,15.4612343203
-17.0138765904,-14.7747644007,15.1987910902
-16.9378081113,-14.6569908145,15.4225377651
-16.943868503,-14.6636018508,15.4150051647
-16.9202575049,-14.6489625091,15.4530865128
-16.8988070856,-14.6350127771,15.5091365983
-16.9401336926,-14.6776258401,15.406153747
-16.9740407304,-14.726441709,15.3430475476
-16.8505947758,-14.6294997105,15.5595163209
-16.9254066003,-14.7530793705,15.3675480073
-16.9435654644,-14.7549382001,15.3505625959
-16.8232368152,-14.6390893057,15.5734211562
-16.8323365835,-14.6451437204,15.5627054447
-16.7872550335,-14.5925099242,15.6818265612
-16.9170435394,-14.6740664356,15.4527384329
-16.9030498869,-14.6396731628,15.5141711346
-16.9014314972,-14.6923868517,15.4482857976
-16.9759126779,-14.7611828424,15.2903540389
-16.8957067289,-14.693131096,15.4301436353
-16.8296468891,-14.6345024258,15.5683183273
-16.8197823272,-14.6023273888,15.6163596709
-16.8875205813,-14.6777704501,15.4757861904
-16.9089524962,-14.7366876674,15.3963254924
-16.9544155412,-14.796597093,15.2799885636
-16.8866533495,-14.6807205719,15.4628606873
-16.9347677546,-14.7482227715,15.3403755169
-16.8079345848,-14.6250236134,15.5908126644
-16.8636380564,-14.6344232908,15.5250636039
-16.7540387427,-14.4989693896,15.7751327112
-16.9510299201,-14.76833176,15.3201826001
-16.870220592,-14.682824229,15.5016709618
-16.990663544,-14.8242982063,15.2547057878
-16.8676285157,-14.6920672006,15.5130292611
-16.9853402468,-14.8066175156,15.2601675122
-16.774446546,-14.5618871645,15.736059304
-16.8733172124,-14.672946672,15.5204074346
-16.868765785,-14.6722405513,15.5217082541
-16.8810645554,-14.702519753,15.4764341941
-16.8542886172,-14.6801184142,15.5231921857
-17.0362141783,-14.8747470394,15.137797794
-16.9911558347,-14.8312344273,15.2245947383
-17.01610997,-14.8328083285,15.1940607809
-17.0017656049,-14.8268339672,15.2415883753
-17.0364549121,-14.8369208539,15.1894066979
-16.9559861999,-14.7119745136,15.4090514073
-17.0787968713,-14.8314826783,15.1532656922
-16.9044120156,-14.6503330108,15.5064157931
-16.9358598409,-14.6891207683,15.4461130584
-16.8873133277,-14.6410448158,15.5226428158
-16.8758016951,-14.6226952803,15.5685537172
-17.0343710491,-14.8318450325,15.2015346785
-16.7963799374,-14.5910299806,15.7002613264
-16.9270389689,-14.7352862174,15.4189208534
-16.8872667387,-14.6968424358,15.4955133075
-16.8842875728,-14.6642807394,15.5426443852
-16.9603021847,-14.7537062344,15.3986490177
-16.9038891078,-14.7101725811,15.5040119637
-16.9134556111,-14.7143277055,15.4937883298
-17.0468513755,-14.8497819366,15.2402477312
-17.0487906374,-14.8486280435,15.2205108676
-17.0473680282,-14.8370787091,15.2245575063
-17.0467811898,-14.8390919425,15.2170322753
-17.0211462093,-14.801304813,15.2872496332
-16.9009305961,-14.70283593,15.5076019281
-16.8925015579,-14.6835739554,15.5188081005
-17.0103694473,-14.7888858115,15.2839991694
-16.8047497116,-14.5968085012,15.719354916
-16.996647612,-14.7850735102,15.3145946941
-16.9466087633,-14.7133801653,15.4306060657
-17.0092378126,-14.7472076558,15.3325671182
-16.9592180233,-14.6979647544,15.417282774
-17.0653712465,-14.8352229849,15.1608518043
-16.9399546041,-14.6616580069,15.4626143158
-17.0107858733,-14.7494075722,15.3244980958
-16.9101635837,-14.6509162897,15.5299500464
-16.9537786426,-14.694779741,15.4391347076
-17.0035955479,-14.777283885,15.3071742399
-16.8397817826,-14.6094291211,15.6366851641
-17.0355293548,-14.8387895446,15.2004424977
-16.9446775495,-14.7211402193,15.4229379054
-16.9751870404,-14.757805598,15.3686487707
-16.9453590071,-14.6838988737,15.4801218957
-16.9978358359,-14.7503026512,15.3483787877
-16.8119099214,-14.5490734751,15.7459613667
-17.0875729746,-14.8611291187,15.1254719064
-16.8693088554,-14.6442834481,15.5662656528
-16.8777739929,-14.6476795065,15.5620522054
-17.0806491047,-14.8950584933,15.1061465275
-16.9014364358,-14.688077667,15.5133036204
-16.7862526542,-14.545482139,15.7823898524
-17.0694464125,-14.8578994733,15.19361486
-16.9567784801,-14.732208153,15.4300203014
-16.9992924777,-14.8005629628,15.3019817474
-17.0588916161,-14.9074716249,15.139722502
